2013-01-07 22:33:42,lesson learned due your homework amp don39t let others scare the sht out u    own up to your mistakes bac c after they doubled upgrades ,unknown
2013-01-07 22:35:24,ssmith98    it39s so hard not to get emotional when it39s your money your retirement  but it39s for the best remove the emotions bac ,unknown
2013-01-07 22:43:14,the only way to get a money out of bac is to sue them are you with me ,unknown
2013-01-07 22:53:12,legalcrimes  talk talk talk while a billionaire but money where his mouth was amp doubled banking crisis my azz  my fault my emotions bac ,unknown
2013-01-07 23:26:26,legalcrimes   the banks were in trouble   that39s what we were told and now they are sooo profitable  media bac ,unknown
2013-01-07 23:31:15,legalcrimes    i39m cool  just saying that i can not allow the media sway my decision research is the way media is after the fact bac ,unknown
2013-01-07 23:35:35,legalcrimes    would rather wait for a meaningful pullback and then place a long position in c and bac ,unknown
2013-01-08 00:52:51,bac vision httpstkscojizv ,unknown
2013-01-08 01:04:10,squeeze n the life out of this bitch to much emotion coming from the bac camp ,unknown
2013-01-08 03:01:10,bac 9 and 10 were the entries for this one unless you have a runner forget about here ur late to the party imo ,unknown
2013-01-08 06:24:37,bac upgraded from 2 stars to 3 stars by standard amp poors ,Bullish
2013-01-08 06:40:45,bac funny how many is blaming every1 but them self just cuzz missed out on this obvious rally since sept  ,unknown
2013-01-08 06:43:05,bac bank was cleaning up its mess and continued to do so thats the bullish flag for me and not cnbc or jcramer or even the chart ,unknown
2013-01-08 06:43:45,bullish setups for today slv kerx qcor bac srpt aapl safe to add here on dips  ,unknown
2013-01-08 07:04:11,bac yep  ,Bullish
2013-01-08 07:09:17,current holdings aapl bac ddd fb hd short rimm puts v no trades planned for today may move aapl into goog ,unknown
2013-01-08 07:21:59,bac just follow the what would warren do rule and you would be up 70 in about 9 months or so correct ,unknown
2013-01-08 07:50:54,bac i think cramer just did the fat lady singing  scared off a bunch of investment managers  might have to close out calls today ,unknown
2013-01-08 07:56:50,sejd213 bac what i do know is he gives the kiss of death always trade opposite of cramer he said going to 18sell sell sell ,unknown
2013-01-08 07:58:00,allenwindsor52 the game has changed majority of ppl have tuned booyah out bac will move up or down based on bacnot booyah ,unknown
2013-01-08 07:59:09,quotallenwindsor52 bac i think cramer just did the fat lady singing  trust warren more than cramer he has been bashing banks all year ,unknown
2013-01-08 08:00:16,bac cramer is totally on take and will flip flop he prolly shorted banks in his charitable trust which pays him a salary by the way ,Bullish
2013-01-08 08:02:01,sejd213 bac i don39t think you get it cramer is the pumper for his boys  when a guy gets caught in a trade he ties to help them out ,unknown
2013-01-08 08:03:16,sejd213 bac although i hope it continues to go up but think i will move down to115 calls instead of 12  might even buy some 1250 puts ,unknown
2013-01-08 08:04:43,allenwindsor52 if bac rinses guess what ill add moreim not scalping for nickels im in for bigger game ,unknown
2013-01-08 08:07:36,bac going much higher sheepdo not sell  chart looks lovely as wellget ready for financials to all go much higher  cramer pump ,unknown
2013-01-08 08:07:52,bac wow chicken little types worried what cramer is sayingnot what bac is doing talk about weak hands buying at higher levels ,unknown
2013-01-08 08:10:08,bac  wish i had bought some wac  ,unknown
2013-01-08 08:15:49,bac no confrontation just commenting on a newbie who39s worried about cramer and not the stk39 grow up ,unknown
2013-01-08 08:19:58,bac thsi stock stays in check here with wfc reporting fri ,unknown
2013-01-08 08:35:50,kaboom ebay c gs bac still resting short jcp vs 20 ,unknown
2013-01-08 08:38:37,bac medium term trend view imo white line gt  httpstkscolie3 ,Bullish
2013-01-08 08:42:23,bac light vol  opening many wait to see alcoa er b4 making new moves  ,unknown
2013-01-08 08:45:49,we increased our faz position for a short term hedge on our long position thinking of getting bac puts for er ,unknown
2013-01-08 08:47:08,bac pigs get slaughtered and any dow stock up 100 in a single year has always been negative the following year ,unknown
2013-01-08 08:59:42,bac hello to the 11s ,unknown
2013-01-08 09:00:42,bac i wonder if it cramer doing all that selling lol ,Bearish
2013-01-08 09:01:12,bac  looks to be a good support level we have banged of of it several times ,unknown
2013-01-08 09:02:44,bac support levels 1199 then 1190 ,unknown
2013-01-08 09:09:36,glad we shorted xlf bac fas bought faz shares to hedge short term on this news httpstkscoehih ,unknown
2013-01-08 09:11:43,watch xlf jpm bac lod closely ,Bearish
2013-01-08 09:14:15,bac sjpm jeffery lacker speach today at 130 will further decrease the market see my previous thoughts ,Bearish
2013-01-08 09:14:31,bac when the govt stops qe what happens to bank stockshint hint ,unknown
2013-01-08 09:15:10,bac  time for some give back ,Bearish
2013-01-08 09:15:11,bac approaching the 1190 support level ,unknown
2013-01-08 09:15:19,bye bye banks bac ms ,unknown
2013-01-08 09:16:03,bac agree 100 riz sheep still churning up here ,unknown
2013-01-08 09:16:45,quotcnbcmelloy bac leading us lower here spy just took a leg down as vix poppedquot ,unknown
2013-01-08 09:18:04,bank of america shops first benchmark highgrade bond deal since october   bac ,unknown
2013-01-08 09:19:56,bac will  add to pos  1065 ,Bullish
2013-01-08 09:21:07,why we shorted xlf and bac httpstkscofik7 ,Bearish
2013-01-08 09:24:41,active puts  cboe hpq may 14 met mar 30 vxx jan 27 mnst mar 475 bac 11113 12 ,unknown
2013-01-08 09:25:14,craigmac91 now youre learning when bac bounces later today the weak hands will commence quot shouldacoulda wouldaquot speeches ,Bullish
2013-01-08 09:25:28,bac seen it and been here before typical moves on the way up ,unknown
2013-01-08 09:27:40,current as of last night c mtz qihu long zcf short back in watch includes usdjpy 6jf bac bcei cvlt and itb xhb xlf related ,unknown
2013-01-08 09:29:12,craigmac91 bac pulling ot all stops to right what went wrong upside is solid 18eoy ,Bullish
2013-01-08 09:29:27,are there a group of people that short jim cramer39s recommendations out of spite or does he just have the kiss of death nowadays bac ,unknown
2013-01-08 09:32:49,1 tell for this market xlf bac bac ,unknown
2013-01-08 09:33:16,spybacmany bull traps continueas mentioned on fridaycautious  ,unknown
2013-01-08 09:41:18,pro tip when facts change so do your trades xlf iwm fas bac goog ,unknown
2013-01-08 09:41:39,bac jpm tomorrow will be a real slaughter of bulls but very much optimistic with banks will buy banks tomorrow afternoon ,unknown
2013-01-08 09:46:46,well this party sure died bac ,unknown
2013-01-08 09:47:11,quotdanieldirico well this party sure died bacquot just taking a break from the hangover ,unknown
2013-01-08 09:50:57,bac  forming a double bottom intraday  ,unknown
2013-01-08 09:51:29,bac have no position in bac but see a huge drop in share price will break all supporting levels till its earning announcement ,Bearish
2013-01-08 09:53:04,bac whisper has bac earning 23 share as opposed to analysts 18 if we get the lower number do you think we go up or down ,unknown
2013-01-08 09:55:41,bac held at 1190   see charts   will send a couple httpstkscohilt ,unknown
2013-01-08 09:57:35,bac daily trading chart   see what supports develop at this stage of consolidation httpstkscofikt ,unknown
2013-01-08 09:57:44,options we39re holding late jan aapl calls pfe monthly calls anr feb calls rest are goog puts bac puts fas puts iwm puts ,unknown
2013-01-08 10:00:40,bac guess those with quotno positionquot are wanting a position and here to talk it down probably a notre dame fan too ,unknown
2013-01-08 10:05:54,bac fighting to hold the red line on a closing basis but a retest of the orange line is healthy  httpstkscodhk8 ,unknown
2013-01-08 10:08:40,bac a bonfiied leader so this 1189  significant quotinvestingjungle retest of the orange line is healthy  httpstkscooiduquot ,unknown
2013-01-08 10:09:29,bac waiting for algo39s to flash it under 1189 pivot ,Bearish
2013-01-08 10:14:49,bac monster payments that it needs to make i don39t see why this shouldn39t fill the gap it has the right catalyst after such a big runup ,unknown
2013-01-08 10:16:11,boing i wont disagree with you there but i think we are at a local high  only a year ago bac was below 5  above 12 is too much to fast ,unknown
2013-01-08 10:19:20,bac and 2 years ago above 13 which way has meaning ,unknown
2013-01-08 10:28:09,cat aa bac t mcd are the top 5 having the strongest trend in dow httpstkscochf8 ,unknown
2013-01-08 10:31:14,c gs bac jpm axp usb wft citigroup has the strongest trend goldman the second  httpstkscolieu ,unknown
2013-01-08 10:32:59,bac  bears losing their grip here  lunch time will be the killer ,unknown
2013-01-08 11:18:15,with that spxl purchase now about 52 long with spxl bac hpq long spxs hedge ,unknown
2013-01-08 11:28:13,bac would love to see an 1189 print again today ,unknown
2013-01-08 11:28:48,bac 1187 daily psar that might act as support but a close under gap support can help us to gap fill this week ,unknown
2013-01-08 11:30:18,bac everyone wants to buy that gapfill  wall street has other ideasgd luck ,unknown
2013-01-08 11:35:01,bac mid day chart httpstkscofiln ,unknown
2013-01-08 11:47:08,bac calmustang looks like the 12 support fell through  earnings season jitters  httpstkscomibj ,unknown
2013-01-08 11:47:14,bac playing out nicely to the downside let39s see the 1187  1189 area by close ,unknown
2013-01-08 11:48:51,bac we39re confident it will at least retest 11 ,unknown
2013-01-08 12:00:36,tuesday links fund industry39s diet xly momentum and the downside of brief interruptions httpstkscoehjk gld shld aapl bac aig ,unknown
2013-01-08 12:01:40,bac vix at 13 and everybody going all in on financials oh my will this get ugly ,Bearish
2013-01-08 12:19:04,f bac had a hell of a run and so did ford httpstkscojidb this is what i am talking about ,unknown
2013-01-08 12:21:55,tuesday links fund industry39s diet and xly momentum httpstkscooif5 via abnormalreturns gld shld bac aig ,unknown
2013-01-08 12:29:33,bac nice bear flag on the hourly bouncing with spy  httpstkscomic1 ,Bearish
2013-01-08 12:32:05,bac looking for a rally today  need it over 12 ,unknown
2013-01-08 12:36:59,bac oh yea of no faith happy for those who bt under 1200 today good for you and for the weak hands who sold im sure youll buy back ,unknown
2013-01-08 12:38:58,bac what gives  httpstkscohin7 upgraded today at 115 and 14  treasury selling 35b in notes  this stock should be soaring ,unknown
2013-01-08 12:40:37,bac 20 billion  mortgage fine by court is very bad to c and bac ,unknown
2013-01-08 12:42:22,bac fed to stop buying mbs is very bad to bac c wfc ,unknown
2013-01-08 12:42:55,bac hold big time ,Bullish
2013-01-08 12:43:24,bac fed easy money stopping is bad for bank stocks baccjpmwfc ,unknown
2013-01-08 12:43:41,bac we have a double bottom so far today   see if it holds   need to close above 1199 httpstkscohinb ,unknown
2013-01-08 12:48:24,swhc depletedo2 wow bullst on bac 4that abuse customer funds agree wone person comments that article how corrupt banks ramp robing us ,unknown
2013-01-08 12:48:52,bac they are fighting to keep this above 1189 as it will straight up gap fill otherwise  a close over 12 and i39ll close out my 12 puts ,unknown
2013-01-08 13:02:52,stckpkr7000 bac never fall in love with a stock but when you buy it  550725 u can afford to make money and add morerun along sonny ,unknown
2013-01-08 13:13:24,bank of america guides to lower yields in 3part highgrade bond offering  bac ,unknown
2013-01-08 13:35:45,bac amp fas look to be setting up a nice bear trap prior to wfc earnings on friday ,unknown
2013-01-08 13:35:57,who else added to their short term shorts on this bounce fs bac goog iwm we did ,unknown
2013-01-08 13:46:05,bac jimcramer jim you are constantly the top in any momentum play ,unknown
2013-01-08 13:46:56,armst227 i39m not sure last week i expected today to be red but yesterday threw me off i think bac still has some run left ,unknown
2013-01-08 13:47:49,jimcramer you are constantly the top in any momentum play bac ,unknown
2013-01-08 13:55:46,reddogt3live so whats the next entry on bac ,unknown
2013-01-08 14:00:04,been looking for a good short as bulls r tiring hard plan to scale short into cat today  also bear put spread bac long cde long term ,unknown
2013-01-08 14:02:18,bac bac should to pay 10 bil as fine  it is very big amount for a bank ,unknown
2013-01-08 14:12:36,bac another credit rating downgrade coming soon for the us ,unknown
2013-01-08 14:14:30,bac httpstkscokifi credit up by 7 for november should point to good earnings ,unknown
2013-01-08 14:22:25,compddd alot of newbies have no idea how bac reacts theyve only seen it go straight up lol ,Bullish
2013-01-08 14:24:07,bac not sure about this short position they won39t let this fill the gap so quick ,unknown
2013-01-08 14:25:29,bac lovely weekly candle setting up   cant wait for friday to see final volume ,unknown
2013-01-08 14:31:54,bac i want to see bac 900 share it is more intresting than 1200  ,unknown
2013-01-08 14:35:30,bac  moved to cash last thursday how solid is 1192 res can bac dive lowered  to the bottom of the gap below it best play now ,unknown
2013-01-08 14:35:47,bac someone stated todays sell off on low volume 130mil so faryeah pretty lightyesterdays on 200mil so thats positive ha ,unknown
2013-01-08 14:38:53,bac puts 1170 target by next week ,unknown
2013-01-08 14:39:38,bac 1191 being tested again ,unknown
2013-01-08 14:40:48,bac all the right moves nice to see corp gov as it should be ,unknown
2013-01-08 14:41:31,bac 1191 didn39t hold my stop was triggeredi39m out ,unknown
2013-01-08 14:42:48,bac not much time left to break through  they will have to cover soon ,unknown
2013-01-08 14:43:06,bac close under 1189 would be too easy they39ll mess with the final print ,unknown
2013-01-08 14:45:05,bac that gap might get filled wednesday ,unknown
2013-01-08 14:47:40,didn39t cramer say to buy bac today ,unknown
2013-01-08 14:48:44,bac bac next week 1076  ,unknown
2013-01-08 14:49:00,bac here39s what divergence doesn39t look like  httpstkscochgz ,unknown
2013-01-08 14:49:45,bac battle at 1189 keeps bouncing ,unknown
2013-01-08 14:53:43,bac bought march 12 calls tomorrow could be interesting good luck friends ,unknown
2013-01-08 14:55:00,freeplay it feels good to be on the correct side of cramers dumps short bac ,unknown
2013-01-08 15:00:03,jimcramer bac thanks for the short tip agree it can go higher but not before short term dip ,unknown
2013-01-08 15:00:14,bac so much for lower ,unknown
2013-01-08 15:00:54,bac nice close  i39ll take 9 for 50 tomorrow ,unknown
2013-01-08 15:00:59,bac was rignt on eod price  god bullish setup for tmoroe if alcoa er is good   ,Bullish
2013-01-08 15:01:13,bac holy crap strong bac close on a red day ,unknown
2013-01-08 15:02:19,bac is strong on any volu  today low vol  boring day  ,Bullish
2013-01-08 15:02:30,bac hate to break it to the amateur shorts but the fnma settlement is good short medium and long term ,unknown
2013-01-08 15:04:10,bac hahaha in at 52 on january 19 1250 puts just hit my 60 stop at close lol niceeee bounce ,unknown
2013-01-08 15:04:35,bac makes you wonder what it will do thursday at close ,unknown
2013-01-08 15:08:20,alcoa inline for eps at 006 beat revenues  demand growth of 7 aa will b good for overall mk tmorrow  gap up bac ,Bullish
2013-01-08 15:35:01,bank of america launches 6b highgrade bonds in approach to its 2012 fullyear sum bac ,unknown
2013-01-08 16:00:03,nflx a lot of failed breakouts are occuring nflx fb bac orcl  etc market may be topping ,unknown
2013-01-08 16:02:39,bac thoughts on pps after earnings ,unknown
2013-01-08 16:03:19,bac earnings on my bday p hope i get the gift i39m looking for  ,unknown
2013-01-08 16:16:54,mcp hpq bac f gm aapl if you want to make alot of money in 2013 you need to be in these names ,unknown
2013-01-08 16:22:31,bac fast money says overboughtquite a diff view than jim cramer even though there on same network lol ,unknown
2013-01-08 16:25:38,bac httpstkscogiij ,unknown
2013-01-08 16:28:11,bac the jim cramer curse  hates it while it doubles and then loves it and it tops out  to useless info like all of cnbc idiots ,unknown
2013-01-08 16:41:59,bank of america places 6b highgrade bonds in 3part blockbuster largest so far in 2013 bac ,unknown
2013-01-08 16:52:53,optionsedu bac the calls get bought first and then the squeeze takes place  been doing this since under 7 bucks a share ,unknown
2013-01-08 18:34:40,bac will see 11 before it sees 13 in my opinion  i base this on techincals fundies and an incredibly crowded trade on the long side ,Bearish
2013-01-08 18:39:41,bac jpm seems to me on the downside dor the rest of days the way bac closed under 12 is a clear sign of further downward trend ,unknown
2013-01-08 18:56:19,bac sounds like some tear jerkers here who missed the rally ,unknown
2013-01-08 19:05:51,some quality names i39d consider during the digestion in the market expe ebay crm bac gs c basically the banks plus the first 3 xlf ,unknown
2013-01-08 19:24:41,quotpunkcap bac the jim cramer curse  hates it while it doubles and then loves it and it tops out  to useless info like all of cnbc idiotsquot ,unknown
2013-01-08 19:36:45,added more mm fb bac ,unknown
2013-01-08 20:06:50,published bac estimate on estimize 0 eps and 18989m revs compared to wall street39s consensus httpstkscoehma ,unknown
2013-01-08 20:36:58,bac they ran the close up httpstkscobhln ,unknown
2013-01-09 00:05:44,people are stupid saying that aa earnings don39t matter they matter very much sets the tempo bac wfc znga nok fb brcd mnst x f ,unknown
2013-01-09 03:22:26,bac  what the fxxx per market of bac is 1186 ,unknown
2013-01-09 04:32:15,alancheng bac friday39s close priced weekly 12 puts at 11871186 we hit it  we should now go to 1225  wont stay here long ,unknown
2013-01-09 05:35:21,bac down to neutral  credit suisse due to valuation ,unknown
2013-01-09 05:56:38,credit suisse downgrades bank of america bac to neutral on valuation httpstksconigl ,unknown
2013-01-09 06:23:49,bac jpm again get out from bac and jpm it is clear trend of the market see previous posts ,Bearish
2013-01-09 06:27:50,bac sounds like yogi bear quotit will be hard for bank of america to grow revenues faster than the average bearbankquot ,unknown
2013-01-09 06:36:10,riz bac buy signal ,unknown
2013-01-09 06:40:22,quotallenwindsor52 riz bac buy signalquot yes it isonly the smart ones will be thinking buybuybuyno brainer ,Bullish
2013-01-09 06:41:44,bac under 412ppl will look back and wish they owned shares herelong ,Bullish
2013-01-09 06:43:11,bac pullback in play after downgrade today jpm c fas  ,unknown
2013-01-09 06:46:39,investing is not alway about the strength of the company  it39s about the return of your investment aapl mcd xom  gs  wmt bac ,unknown
2013-01-09 06:48:21,bac under 12ppl will look back and wish they bought more shares earnings will be upside as well think credit suisse wants more shares ,Bullish
2013-01-09 06:59:36,quotstephanielink cs downgrades bac on valuation  has been a horse but pretty contrarian callquotthats what aholes do after they sell ,Bearish
2013-01-09 07:05:35,bac this is how the frat houses play they downgrade ahead of er do they can load the boat and steal your shrs ,unknown
2013-01-09 07:07:26,quotsejd213 bac this is how the frat houses play they downgrade ahead of er so they can load the boat and steal your shrsquotlt exactly ,Bullish
2013-01-09 07:11:53,bac last week the street downgraded ebaydfsdft and vlo guess what happened they all went higher ,unknown
2013-01-09 07:17:36,bac as you39re aware csgs and oppu notorious for playing this game they39re front runners that prey on weak hands ,unknown
2013-01-09 07:18:40,bac  sooooo many still in love with this piggie known as bac technicals crowded trade and fundies scream sell ,unknown
2013-01-09 07:19:50,bac as someone once said  quotstay poor my friendsquot   wall st loves sheep   baaaaaaaaaaaaa ,unknown
2013-01-09 07:22:03,bac it39s comical how so few see long term some of u spend more  paying commish than actually making real coin see u15 ,unknown
2013-01-09 07:23:37,bac 117 is a nice pivot if you want to get involved ,unknown
2013-01-09 07:24:39,bac a special thank you to cramerlove you bro  hedgefunds unloaded to the bitter end yesterday ,unknown
2013-01-09 07:25:24,bac when it was 550 the so called guru traders told me it was going to 2 750 it was going to 350 u sheep make me laugh ,unknown
2013-01-09 07:26:34,bac everyone here bought at 5hahahah how comical   they all bought on way down and still underwaterbaaaaaaaa ,unknown
2013-01-09 07:27:19,bac we39re looking 15 qe 2 let these so called traders sell most are living in the basement mom39s house flat broke ,unknown
2013-01-09 07:27:49,quotnhstocktrdr  bac this is how the frat houses play they downgrade ahead of er so they can load the boat and steal your shrsquotlt exactlyquot ,unknown
2013-01-09 07:28:06,quotsejd213 bac when it was 550 the so called guru traders told me it was going to 2 750 it was going to 350 u sheep make me laughquot ,unknown
2013-01-09 07:28:11,bac it increased 287 from nov till yesterday i t is not the right time to buy it will go up will buy tomorrow or next week ,Bearish
2013-01-09 07:29:34,trying to decide whether or not to buy bank of america we have the answer here bac httpstkscokiim ,unknown
2013-01-09 07:30:21,bac pumpers pumpers pumpers learn to tradefed will leave you in 2013guess what happens nxt  bac  750  baaaaaaaaaa ,unknown
2013-01-09 07:30:58,bac i39ve been in this biz since 83 way before u had hair on u nuts watching u trade is very comical tell me another story ,unknown
2013-01-09 07:38:43,bac beautiful gap down this morning ,unknown
2013-01-09 07:39:07,bac be careful with your mouth young man   dont make it personal ,unknown
2013-01-09 07:39:28,looking for an opening beneath this line quotinvestingjungle bac nice bear flag on the hourly bouncing with spy  httpstkscoehnuquot ,Bearish
2013-01-09 07:40:12,bac cs downgrade on valuation  they don39t know the quarter so just guessing  good time to pick up some shares today ,Bullish
2013-01-09 07:40:32,bac i39m starting to believe many of u traders listen to these online trading university39s who know less than u do ,unknown
2013-01-09 07:43:02,bac it39s really very sad when u start believing ur own tale of woe is pathetic let39s see in 90days u rt care to ante up ,unknown
2013-01-09 07:44:01,looking to close out remaining bac for slight profit and move capital into current v position imo bac party is over for now ,unknown
2013-01-09 07:44:07,bac hahaha  ante this ,unknown
2013-01-09 07:48:23,bac crooks at cs waited for this to close below 12 to issue the dg ,unknown
2013-01-09 07:48:33,maykiljil bac i believe if one goes long term on this still way to cheap stock it will have huge pay offit was for me since nov 2012 ,unknown
2013-01-09 07:48:59,bac sister sledge only yesterday u were touting bac another newbie scalping for pennies and leaving  on the table ,unknown
2013-01-09 07:50:46,bac granma sejd i was touting it   hahah  you finish high school  baaaaaaaaaaaaa ,unknown
2013-01-09 07:51:10,bac watch how this reacts near its 8ema low risk imo as its traded in cohesion with it since beg of dec ,unknown
2013-01-09 07:53:37,bac couldn39t agree btfd and profit real green is made on others panic la ,unknown
2013-01-09 07:54:58,bac 1250 calls exp 119 looks crowdedbut wow what a squeeze it will create if they can run it up over 12 today ,unknown
2013-01-09 07:56:48,bac last month mu took a beating i was screaming buy today stk moving higher and i made double digit profits ,unknown
2013-01-09 07:58:22,bac jeez calm downrelaxdeep breaths ,Bullish
2013-01-09 08:02:28,feels like trying to be pushed out of bac today before they take it higher gut feel it sees 12 by noon ,unknown
2013-01-09 08:05:20,bac bullish more then evernot like i day trade itso ill give back cents for upcoming dollarsmedia is doing what its suppose to ,Bullish
2013-01-09 08:10:47,bac 6m  shares ah last night and another 7m this morning  can you say big money is eating up these cheap shares ,unknown
2013-01-09 08:17:09,bac time for gap fill ,unknown
2013-01-09 08:17:25,bac httpstkscooijp  crazy fodder must be related to chuck hagel ,unknown
2013-01-09 08:20:04,quotmajstor bac time for gap fillquot  yes i believe so  still in uptrend needed to dip back to 1180 to stay in trading range ,unknown
2013-01-09 08:37:50,bac cs notes are no surprise if u followed options action over last week it39s all about setting up for er and next wks expiration ,Bullish
2013-01-09 08:38:02,bac game on 12 calls for 5 cents exp fridaywe break the ceiling and jack pot ,unknown
2013-01-09 08:38:10,financials showing no signs of letting up  bac gs httpstkscohis3 ,unknown
2013-01-09 08:38:25,out weekly 12 bac puts 22 from 16 will see where it closes ,unknown
2013-01-09 08:39:22,sold weekly bac puts for 80 ,Bearish
2013-01-09 08:41:33,reddogt3live thoughts on bac buying on this pullback to 8ema ,unknown
2013-01-09 08:51:30,bac such a joke downgrade ,unknown
2013-01-09 08:51:36,bac not even down on downgrade ,Bullish
2013-01-09 08:52:25,bac now green off that good for nothing downgrade ,unknown
2013-01-09 08:55:49,reddogt3live a downgrade on bac with a higher price target  that is weird ,unknown
2013-01-09 09:00:49,bac fact that market is green has to be helping despite the downgrade ,unknown
2013-01-09 09:01:08,bac priceless jimcramer cnbc say buy buy buy and analysis covering bac say to sell so you better sell sell sell ,Bearish
2013-01-09 09:12:44,wisdon mikoul maybe but i just trade so i protect my profit if it goes over 395 on vol i will b bac in bac  ,unknown
2013-01-09 09:21:12,bac bought apr 11p here ,unknown
2013-01-09 09:21:30,stckpkr7000 bac pucker up ,Bullish
2013-01-09 09:25:41,sejd213 bac  bac is going down near term maybe a few more pennies on market strength but 75100 on the downside ,Bearish
2013-01-09 09:36:25,bac is resilient   amp nothing have changed in fundamentals since yesterday once break 12 gt 1225 will b very near ,Bullish
2013-01-09 09:39:31, mikoul bac technicals fundies everyone is long some scream on any weakness topping for now imho ,Bearish
2013-01-09 09:39:33,c gs axp jpm usb wfc bac citigroup has the strongest trend bofa has the weakest  httpstkscochku ,unknown
2013-01-09 09:42:06,bac holding up well right now i am positioned with the long term warrants only ,unknown
2013-01-09 09:45:24,portfoolie bac you better hope the markets stay strong and continue to gain otherwise bac has seen a top for the next few months imho ,unknown
2013-01-09 09:50:04,bac stckpkr7000 market is strong it39s er season amp fcliff patched amp peoples buy cars  houses less unemployed ppls  what do u want more  ,unknown
2013-01-09 09:51:38,mikoul bac  that39s what makes a market  i don39t see it that way and i think the financials are topping with bac leading the charge  jmho ,unknown
2013-01-09 09:51:56,bac while still in the long term up channel has broken down from the near term up channel httpstkscojiif ,unknown
2013-01-09 09:56:12,bac easy short to 11 ,unknown
2013-01-09 09:56:55,bac keep buying that dip folks  wait till it drops under 1175 ,unknown
2013-01-09 09:58:04,quotstandpointcapital bac easy short to 11quot gt so short it if u think  ,unknown
2013-01-09 09:58:40,bac what a bogus quotpopquot to 12  to the specialist running bac todaygt kudos ,unknown
2013-01-09 10:01:06,bac shorting  1200 this morning could have been a good trade but noy now ,unknown
2013-01-09 10:03:42,quottrendmaster bac while still in the long term up channel has broken down from the near term up channel httpstkscoahwnquot ,unknown
2013-01-09 10:04:23,bac back in  i expect a pop on wells earnings on friday  another pop next week on 117 on bac earnings  lots in rear view mirror ,unknown
2013-01-09 10:05:44,bac shorts will pop this stock higher tomorrow afternoon ahead of wfc earnings ,unknown
2013-01-09 10:06:10,where do we need to get to fill the bac gap 1170 maybe we39ll get it over with todaytomorrow so we can move upward and onward to 15 ,unknown
2013-01-09 10:16:12,bac i guess we are getting close to let that credit swiss head get in after his dump on the comp ,unknown
2013-01-09 10:19:55,bac  sold at 1199 ,unknown
2013-01-09 10:26:16,mikoul  you should wait til 1011bac will go there ,unknown
2013-01-09 10:29:05,bac the way it is moving down will drag other financial shares see my previous post i never do short so believe me ,Bearish
2013-01-09 10:29:40,selling another weekly bac puts for another 80 gain bac has been an easy trade so far ,unknown
2013-01-09 10:31:27,embarrassed w 3 loss yesterday but portfolio 85 today red w bac gs amp biggest loser ibm bidu gmcr nuva fslr wfm tm spy ,unknown
2013-01-09 10:44:06,planmaestro  bac  that39s were many are dead wrong more sttlements coming and the numbers will shock you ,Bearish
2013-01-09 10:44:57,bac timber first big pull back in awhile looks like a buying opportunity to me ,Bullish
2013-01-09 10:46:47,oops brain freeze on symbol post boasb bac post and chart but our recent caution flag definitely not brain freeze ,unknown
2013-01-09 10:48:16,sejd213 bac  action speaks louder nothing to say  o ,Bearish
2013-01-09 10:49:10,bac   i really think the entire financial space is topping for now ,Bearish
2013-01-09 10:50:59,bac server down last 30 mins craig one day does not make a market cupcake ,unknown
2013-01-09 10:51:21,bac put buying in big blocks so far 8k bearish financials ,unknown
2013-01-09 10:52:48,long some bac 1175 stop 1165 ,unknown
2013-01-09 10:54:55,bac  only another 200m share day shaping up  no worries  buy the dip  going to 24 ,unknown
2013-01-09 10:55:17,quotwhen you dance with the devilquot  new blog post  httpstkscofirv c jpm bac gs wfc ,unknown
2013-01-09 10:56:08,sejd213 bac i couldn39t agree more but i was simply responding to your friendly comment from this morning  i truly wish you success ,unknown
2013-01-09 10:56:33,long the 1150 puts on bac at 003 a break below the trend line could see a flush httpstkscogimo ,unknown
2013-01-09 10:57:35,jpm xlf iyf bac spx tough nut to crack for jpm for 5 years this time different  httpstksconij3 ,unknown
2013-01-09 10:59:30,bac i thought we had gotten out of hft scumbag land guess not ,unknown
2013-01-09 10:59:47,bac wait for 50ma to catch up before entering long   on watch ,unknown
2013-01-09 10:59:59,bac filled the gap from 1212it needs to find support at 1165 ,unknown
2013-01-09 11:00:20,got stopped out of my bac calls this morning which i was bummed about but now i39m feeling pretty fortunate will look for a reentry point ,unknown
2013-01-09 11:00:42,quotreddogt3live 21 day on bac is 1136  if u trimmed above 121210 vs chased  that area will be good to quotbuy the dipquot 11351155quot ,unknown
2013-01-09 11:00:58,closed out f and bac this week both for  a couple points still holding a piece of aa ,unknown
2013-01-09 11:01:28,bac gap filled  now  consolidation  ,unknown
2013-01-09 11:01:57,bac good time to get in ,Bullish
2013-01-09 11:02:35,mikoul bac  didn39t you buy at 1210ish  i still see 11 in the not too distant future ,Bearish
2013-01-09 11:02:54,bac needs to fill this gap then off to the races ,unknown
2013-01-09 11:06:41,looks like i wasn39t crazy when i said on jan 5th that bac wasn39t undervalued anymore orenbuch said the same in today39s downgrade ,unknown
2013-01-09 11:09:59,bac looks like i might get my gap fill after all  ugh sold puts too early ,Bearish
2013-01-09 11:10:04,bac resting on support line from nov 16 also recent gap fill breaks that i am out ,unknown
2013-01-09 11:10:40,bac gap seem to b the bottom consolidation in progress on support amp raise slowly but surely  p  over 12 ,unknown
2013-01-09 11:11:55,bac l2 is lookiing good amp quotbullishquot  but if it don39t hold support i will not argue with the market ,unknown
